trait,delta,comparison,mean_diff,sd,lo95,hi95
COPD,0.01,MELD_lambda0_afproj − MELD_lambda0_reportN,0.000455507370002062,0.000372567569463867,-0.000270528816399102,0.00119746126744498
COPD,0.01,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.00168977038215782,0.00077760294883561,-0.00329714324179452,-0.000189363395408837
COPD,0.01,MELD_lambda0_equal − EUR,0.0180729597430675,0.00655804918441955,0.00516350383074506,0.0307475649971321
COPD,0.1,MELD_lambda0_afproj − EUR,0.0180647478993833,0.00315370881277782,0.0119269377005215,0.0242786003782494
COPD,0.1,MELD_lambda0_afproj − EAS,0.0975813279562051,0.00861837529497089,0.0802505390036025,0.114543019116659
COPD,0.1,MELD_lambda0_afproj − AFR,0.181354519574167,0.0113958984348725,0.159086217888825,0.204060581263879
COPD,0.1,MELD_lambda0_afproj − CSA,0.0378479102019876,0.00500405289310592,0.0281423103312016,0.0472623243562907
COPD,0.1,MELD_lambda0_afproj − AMR,0.0567800954720482,0.00925536097478088,0.0393587761988506,0.0765767539385197
COPD,0.1,MELD_lambda0_afproj − MELD_lambda0_equal,0.00911937609832593,0.00251199878832338,0.00463589110046619,0.0144848783677756
COPD,0.1,MELD_lambda0_afproj − MELD_lambda0_reportN,0.000101850425014953,0.00021100601446728,-0.000334413584538887,0.000532705169722255
COPD,0.1,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.00236133445622263,0.000629721227981481,-0.00361700036526618,-0.00116550355860247
COPD,0.1,MELD_lambda0_equal − EUR,0.00894537180105741,0.00422622427992553,0.000486402381047886,0.0167149656709065
Gout,0.001,MELD_lambda0_afproj − EUR,0.0613403648545992,0.00641570894995144,0.0490204691785039,0.0742188886144796
Gout,0.001,MELD_lambda0_afproj − EAS,0.16224132600348,0.0173254378884493,0.125961835482607,0.193357752170012
Gout,0.001,MELD_lambda0_afproj − AFR,0.303608851747267,0.0269792484047799,0.254875730326693,0.360832802731075
Gout,0.001,MELD_lambda0_afproj − CSA,0.102723065261988,0.0129783579391576,0.0784652584635559,0.129265737785482
Gout,0.001,MELD_lambda0_afproj − AMR,0.125077858246131,0.0133573909807982,0.0998781960152492,0.151994261671649
Gout,0.001,MELD_lambda0_afproj − MELD_lambda0_equal,0.00704388723483011,0.00333107306338485,0.000368698530165085,0.0134364389280296
Gout,0.001,MELD_lambda0_afproj − MELD_lambda0_reportN,0.000556127770097853,0.000559246515286725,-0.000569647564340182,0.00160166128900372
Gout,0.001,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.00227826414170804,0.00124435096232399,-0.00461835119019015,0.000182961185783616
Gout,0.001,MELD_lambda0_equal − EUR,0.0542964776197691,0.00788068494090542,0.0394772843601728,0.0705675880929645
Gout,0.01,MELD_lambda0_afproj − EUR,0.0334299939720912,0.00372821327721462,0.0262493756786304,0.0405564909941584
Gout,0.01,MELD_lambda0_afproj − EAS,0.0871196237029428,0.00998533674237081,0.0684094516350034,0.107427676925358
Gout,0.01,MELD_lambda0_afproj − AFR,0.245225232904136,0.0213158426201612,0.206397783760418,0.289869761397284
Gout,0.01,MELD_lambda0_afproj − CSA,0.0634014544645536,0.00891481748697079,0.0465107274254911,0.0817231333332767
Gout,0.01,MELD_lambda0_afproj − AMR,0.0748950935360561,0.00856236165555834,0.0582672308796015,0.0918186802420334
Gout,0.01,MELD_lambda0_afproj − MELD_lambda0_equal,0.012080873171479,0.00245441119466738,0.00718614498187955,0.0170927503035623
Gout,0.01,MELD_lambda0_afproj − MELD_lambda0_reportN,0.00034108352563313,0.000322279553486333,-0.000268493254006332,0.000966345438805562
Gout,0.01,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.00230299473639632,0.000951336996606318,-0.00419064819890408,-0.00050862460013627
Gout,0.01,MELD_lambda0_equal − EUR,0.0213491208006122,0.00473120422493527,0.0122749489358473,0.031036182975005
Gout,0.1,MELD_lambda0_afproj − EUR,0.023765268760199,0.00308089238902268,0.0179075778314699,0.030218928653647
Gout,0.1,MELD_lambda0_afproj − EAS,0.0744065300574052,0.00735717418525746,0.0599439348065561,0.0882710618077469
Gout,0.1,MELD_lambda0_afproj − AFR,0.203130765566933,0.0148944700282828,0.175237069585006,0.233282097538359
Gout,0.1,MELD_lambda0_afproj − CSA,0.0479728791126535,0.00614892986258693,0.0363163913040011,0.0599281369367947
Gout,0.1,MELD_lambda0_afproj − AMR,0.0576172220222242,0.00666192946766661,0.0453241787426272,0.0716544212948508
Gout,0.1,MELD_lambda0_afproj − MELD_lambda0_equal,0.0117120125390846,0.00224967396910406,0.00761475467898848,0.0163428476158673
Gout,0.1,MELD_lambda0_afproj − MELD_lambda0_reportN,0.000277585970382915,0.000207827411248972,-0.000137085582030949,0.000712425507327361
Gout,0.1,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.00229434638860803,0.000656983278762436,-0.00358979011470427,-0.00105793446256492
Gout,0.1,MELD_lambda0_equal − EUR,0.0120532562211145,0.00376938242631229,0.00433660613218426,0.0188224635303662
HF,0.001,MELD_lambda0_afproj − EUR,0.0661668407946205,0.00896558320258165,0.0485567173836529,0.0838914124495768
HF,0.001,MELD_lambda0_afproj − EAS,0.196394844907178,0.0168988254668036,0.163436942397711,0.227616126670161
HF,0.001,MELD_lambda0_afproj − AFR,0.287148420450114,0.0259290722212057,0.241225079954549,0.342218176455622
HF,0.001,MELD_lambda0_afproj − CSA,0.0979332555668226,0.0122318462246577,0.0745379343299536,0.121797166796157
HF,0.001,MELD_lambda0_afproj − AMR,0.148469085967709,0.0169558096823192,0.115876658042277,0.181598786404426
HF,0.001,MELD_lambda0_afproj − MELD_lambda0_equal,0.0170043240464021,0.00507470316644817,0.00768381115873245,0.0277898501696185
HF,0.001,MELD_lambda0_afproj − MELD_lambda0_reportN,0.000780066184712471,0.000487233345248564,-0.000155016462947371,0.00168369162027793
HF,0.001,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.00234386318411316,0.00103221323270745,-0.00436705233709313,-0.000327664668109811
HF,0.001,MELD_lambda0_equal − EUR,0.0491625167482185,0.0124281295333024,0.0244799824795822,0.0725260171414594
HF,0.01,MELD_lambda0_afproj − EUR,0.0315149910719802,0.00427955976541385,0.0232348240790226,0.0397408657025499
HF,0.01,MELD_lambda0_afproj − EAS,0.10965496983137,0.0122345101586481,0.0865656513233212,0.13437291832146
HF,0.01,MELD_lambda0_afproj − AFR,0.227322546922188,0.019886058833325,0.190015841785817,0.26779907433163
HF,0.01,MELD_lambda0_afproj − CSA,0.055147205698806,0.00717773157816693,0.0414011822591005,0.0694718983916764
HF,0.01,MELD_lambda0_afproj − AMR,0.0875194427897857,0.0101815825069551,0.0682462352803212,0.106513277913577
HF,0.01,MELD_lambda0_afproj − MELD_lambda0_equal,0.0147309584651323,0.00327749767919793,0.00855042672395297,0.0214456510965751
HF,0.01,MELD_lambda0_afproj − MELD_lambda0_reportN,0.000405630393255059,0.000309920108058059,-0.000215579868148748,0.000984058806048925
HF,0.01,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.00131980363630322,0.000830195572983368,-0.00291627152412435,0.000299266058303487
HF,0.01,MELD_lambda0_equal − EUR,0.0167840326068479,0.00646482028260247,0.00455927787107154,0.0297759818827072
HF,0.1,MELD_lambda0_afproj − EUR,0.0216127220298672,0.00291936583925213,0.0159993512348112,0.0271949704301988
HF,0.1,MELD_lambda0_afproj − EAS,0.0907941750794215,0.0086729315609374,0.0743890127022153,0.109149109923401
HF,0.1,MELD_lambda0_afproj − AFR,0.197280879041745,0.0164703678483116,0.164472371889214,0.229142090668234
HF,0.1,MELD_lambda0_afproj − CSA,0.0440614464759225,0.00438497862950911,0.0360459496306176,0.0529182088014836
HF,0.1,MELD_lambda0_afproj − AMR,0.0646989173967351,0.00637940935105895,0.0520159682902279,0.0772529041816505
HF,0.1,MELD_lambda0_afproj − MELD_lambda0_equal,0.0119935768597907,0.00320885388421516,0.00624335931727889,0.0187074444325819
HF,0.1,MELD_lambda0_afproj − MELD_lambda0_reportN,0.000236770024615116,0.000283415545686588,-0.000336634984674103,0.000779877736351957
HF,0.1,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.00153212520575272,0.00080293682154274,-0.00318796761300435,-3.95640126929944e-05
HF,0.1,MELD_lambda0_equal − EUR,0.00961914517007646,0.00516003815953897,-0.000667944605778077,0.0192767629322509
IPF,0.001,MELD_lambda0_afproj − EUR,0.0458095153386105,0.00561150487782113,0.0348136020120667,0.0567334180585909
IPF,0.001,MELD_lambda0_afproj − EAS,0.178695632394713,0.0142252557788737,0.151696533217707,0.206690165768646
IPF,0.001,MELD_lambda0_afproj − AFR,0.259508807384734,0.0253587768900184,0.212620651585167,0.31252898294547
IPF,0.001,MELD_lambda0_afproj − CSA,0.0831722685561548,0.0137193971624666,0.0560190831933002,0.109174560700221
IPF,0.001,MELD_lambda0_afproj − AMR,0.122162399220612,0.0170023443886169,0.0888045456163613,0.154374217559342
IPF,0.001,MELD_lambda0_afproj − MELD_lambda0_equal,-0.00266926505970056,0.00820542300597176,-0.0184860233938403,0.0131261392349246
IPF,0.001,MELD_lambda0_afproj − MELD_lambda0_reportN,0.000804708348739999,0.000630385289862705,-0.000499401843320162,0.00198537668296358
IPF,0.001,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.0017537685715957,0.00135883162259387,-0.00441075714468802,0.000884963271235367
IPF,0.001,MELD_lambda0_equal − EUR,0.0484787803983111,0.00915958644709685,0.0303602190687366,0.0663797346677218
IPF,0.01,MELD_lambda0_afproj − EUR,0.0254754383138925,0.00325321301064536,0.018714437875301,0.0317749095549796
IPF,0.01,MELD_lambda0_afproj − EAS,0.105085696045674,0.00846202297870424,0.0871594953659308,0.120648242413981
IPF,0.01,MELD_lambda0_afproj − AFR,0.227420256232149,0.0197206860166304,0.189877676188155,0.26688273752731
IPF,0.01,MELD_lambda0_afproj − CSA,0.0563372125275174,0.00815441287635945,0.0400085072765153,0.0718631810015791
IPF,0.01,MELD_lambda0_afproj − AMR,0.0651142590095891,0.0086702971546955,0.0485449227731874,0.0816241208944849
IPF,0.01,MELD_lambda0_afproj − MELD_lambda0_equal,0.0119403736766305,0.00400660455538191,0.00456295713920349,0.0200686925527861
IPF,0.01,MELD_lambda0_afproj − MELD_lambda0_reportN,2.6747710398018e-05,0.000337881434166769,-0.000614483461177157,0.000676268534508593
IPF,0.01,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.00091189860649396,0.000887924361894403,-0.00280864988466355,0.000735819114342605
IPF,0.01,MELD_lambda0_equal − EUR,0.0135350646372619,0.00554719733744289,0.00241558952892672,0.0235867399914778
IPF,0.1,MELD_lambda0_afproj − EUR,0.0174010488153005,0.00217205290197466,0.0131725193571755,0.0214019365713439
IPF,0.1,MELD_lambda0_afproj − EAS,0.08031534075199,0.00795058689115415,0.0655203312464178,0.0958906437506481
IPF,0.1,MELD_lambda0_afproj − AFR,0.193266998516029,0.0161876787594912,0.161498457691422,0.224512257641809
IPF,0.1,MELD_lambda0_afproj − CSA,0.0433054350386037,0.00554612053234409,0.0324159015286249,0.05431865849804
IPF,0.1,MELD_lambda0_afproj − AMR,0.0484453371149051,0.00565269869784404,0.0378620718381463,0.0595834716406449
IPF,0.1,MELD_lambda0_afproj − MELD_lambda0_equal,0.010334849565812,0.00315477220688942,0.00405918542333709,0.0164517595491569
IPF,0.1,MELD_lambda0_afproj − MELD_lambda0_reportN,-0.000107272843982425,0.000197295247583935,-0.000478218172254149,0.000298242284291427
IPF,0.1,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.00171259327717143,0.000753803342776735,-0.00326583032442347,-0.0002008628161236
IPF,0.1,MELD_lambda0_equal − EUR,0.00706619924948848,0.00415100318593856,-0.000768496039584469,0.0152311758669277
Stroke,0.001,MELD_lambda0_afproj − EUR,0.0790934640970474,0.00971764030517048,0.0601026934328301,0.0981104498775926
Stroke,0.001,MELD_lambda0_afproj − EAS,0.105154335508895,0.00972019287846789,0.0853691686986101,0.123870946318171
Stroke,0.001,MELD_lambda0_afproj − AFR,0.271598184080665,0.0219337204292975,0.22882228619979,0.313589794998895
Stroke,0.001,MELD_lambda0_afproj − CSA,0.0775463403840111,0.0114768559594991,0.0563087420553355,0.100115616556149
Stroke,0.001,MELD_lambda0_afproj − AMR,0.103972764096742,0.0117734185314511,0.0809347939754279,0.127400935062456
Stroke,0.001,MELD_lambda0_afproj − MELD_lambda0_equal,0.0019552683478628,0.00562061249616251,-0.00853217139349428,0.0131847474006368
Stroke,0.001,MELD_lambda0_afproj − MELD_lambda0_reportN,-0.000269611704551737,0.000416619467165519,-0.00107964792538872,0.000539384014559286
Stroke,0.001,MELD_lambda1_afproj − MELD_lambda0_afproj,0.00194839370692023,0.00117812032609955,-0.000237012694652873,0.00450195670710886
Stroke,0.001,MELD_lambda0_equal − EUR,0.0771381957491846,0.0102578136267159,0.0566775765614602,0.0975065901054356
Stroke,0.01,MELD_lambda0_afproj − EUR,0.0438055027701274,0.00545914073505127,0.0337255913259793,0.0546834007134846
Stroke,0.01,MELD_lambda0_afproj − EAS,0.0671126157988783,0.0076376902698918,0.0517677134968286,0.0816084550707291
Stroke,0.01,MELD_lambda0_afproj − AFR,0.22347942724505,0.0167084759930896,0.19132232489742,0.256835898262705
Stroke,0.01,MELD_lambda0_afproj − CSA,0.0544960995402152,0.00630573817039107,0.041993384750832,0.0664048142426733
Stroke,0.01,MELD_lambda0_afproj − AMR,0.0719783979536011,0.00825339196979591,0.0556486086166259,0.0879758807081354
Stroke,0.01,MELD_lambda0_afproj − MELD_lambda0_equal,0.00811895914600982,0.00318948288616889,0.00221832197581251,0.0149607755573661
Stroke,0.01,MELD_lambda0_afproj − MELD_lambda0_reportN,-0.000594307985931706,0.000266512635201404,-0.00113758924132055,-6.84173057813525e-05
Stroke,0.01,MELD_lambda1_afproj − MELD_lambda0_afproj,0.00106887557608827,0.00114712506986806,-0.000906863694445541,0.00353505357894314
Stroke,0.01,MELD_lambda0_equal − EUR,0.0356865436241176,0.00604974232912268,0.0243143070235796,0.0478629170104974
Stroke,0.1,MELD_lambda0_afproj − EUR,0.0313215493450381,0.00388243095934684,0.0242324476097688,0.0391657565847435
Stroke,0.1,MELD_lambda0_afproj − EAS,0.0556876316931881,0.00769430321414206,0.0408154825764396,0.0702648469728265
Stroke,0.1,MELD_lambda0_afproj − AFR,0.184827259058951,0.0139144455495198,0.156843186067101,0.211890182276469
Stroke,0.1,MELD_lambda0_afproj − CSA,0.04463365768475,0.0050002614609125,0.0349889679254537,0.0540483134155261
Stroke,0.1,MELD_lambda0_afproj − AMR,0.0502796842630547,0.00633007442623104,0.0378482251905048,0.0624729111062814
Stroke,0.1,MELD_lambda0_afproj − MELD_lambda0_equal,0.00603411197484191,0.00281961541544382,0.00055919288252701,0.0115503324632264
Stroke,0.1,MELD_lambda0_afproj − MELD_lambda0_reportN,-0.000658718178768205,0.000215494045330772,-0.00112443154989988,-0.000278198516147147
Stroke,0.1,MELD_lambda1_afproj − MELD_lambda0_afproj,-0.000306130445255511,0.00127058084504734,-0.00245108560097165,0.00241833145789142
Stroke,0.1,MELD_lambda0_equal − EUR,0.0252874373701962,0.00494676639784245,0.0157341843228336,0.0349447624637156
VTE,0.001,MELD_lambda0_afproj − EUR,0.0402153766825348,0.00612523330005948,0.0282541576828621,0.0518761640507544
VTE,0.001,MELD_lambda0_afproj − EAS,0.224301531901692,0.0232141558188014,0.181833463335178,0.274350398127063
VTE,0.001,MELD_lambda0_afproj − AFR,0.265210199968248,0.0178017117656564,0.230315335106064,0.300028986268289
VTE,0.001,MELD_lambda0_afproj − CSA,0.107931552467352,0.0112134757254805,0.0850471438912243,0.128876828558488
VTE,0.001,MELD_lambda0_afproj − AMR,0.125234487591348,0.0158332772050613,0.0935315987235131,0.154827218016681
VTE,0.001,MELD_lambda0_afproj − MELD_lambda0_equal,0.00786441530386857,0.00569487059015157,-0.00302599082725755,0.0189208108155482
VTE,0.001,MELD_lambda0_afproj − MELD_lambda0_reportN,-0.000356797315860956,0.000760428504990811,-0.00180802671708579,0.00119915141503189
VTE,0.001,MELD_lambda1_afproj − MELD_lambda0_afproj,0.00109292161719312,0.000933048579233001,-0.000735012653383154,0.00295344293318696
VTE,0.001,MELD_lambda0_equal − EUR,0.0323509613786662,0.00888060181354301,0.0149793418563695,0.0490639130306149
VTE,0.01,MELD_lambda0_afproj − EUR,0.0144319079195683,0.00246134471143851,0.00950413239265161,0.0191618585852917
VTE,0.01,MELD_lambda0_afproj − EAS,0.141058668959196,0.0126644881452367,0.116575226146418,0.166678118870631
VTE,0.01,MELD_lambda0_afproj − AFR,0.215331145188311,0.0168140246719306,0.182253583055851,0.248318925543357
VTE,0.01,MELD_lambda0_afproj − CSA,0.0598447725909109,0.00611856867525157,0.0478775802979444,0.0716732524314577
VTE,0.01,MELD_lambda0_afproj − AMR,0.0755285172811671,0.0100116708604173,0.0562652935502464,0.0956719149845676
VTE,0.01,MELD_lambda0_afproj − MELD_lambda0_equal,0.0182429219206419,0.00400828686181561,0.010865362823672,0.0263187913598838
VTE,0.01,MELD_lambda0_afproj − MELD_lambda0_reportN,-0.000402578112249328,0.00038012939210759,-0.00124414004095175,0.000286232542913156
VTE,0.01,MELD_lambda1_afproj − MELD_lambda0_afproj,0.000400872277543903,0.000636791491193838,-0.000780079930787274,0.00164599326503039
VTE,0.01,MELD_lambda0_equal − EUR,-0.00381101400107364,0.00538898943273246,-0.0147727858650688,0.00614403421555072
VTE,0.1,MELD_lambda0_afproj − EUR,0.00493748669758163,0.00127072375552424,0.00267537927198321,0.00760920194874965
VTE,0.1,MELD_lambda0_afproj − EAS,0.124585288727792,0.00970438338247884,0.105729116500925,0.143315502264642
VTE,0.1,MELD_lambda0_afproj − AFR,0.184520637899918,0.014827671947529,0.156281887742816,0.213939375634816
VTE,0.1,MELD_lambda0_afproj − CSA,0.0478176593244811,0.00484898111704528,0.0377961584359489,0.0570348273883144
VTE,0.1,MELD_lambda0_afproj − AMR,0.0557767216268221,0.00722835011907043,0.0425585951583505,0.0705065393949862
VTE,0.1,MELD_lambda0_afproj − MELD_lambda0_equal,0.0183215504320939,0.00323968807687666,0.0123252349377178,0.0249780905356552
VTE,0.1,MELD_lambda0_afproj − MELD_lambda0_reportN,-0.000651244556822584,0.000327291112982072,-0.00131868542738388,-3.89777095183737e-05
VTE,0.1,MELD_lambda1_afproj − MELD_lambda0_afproj,-1.19670872819211e-05,0.000536090871825385,-0.00102395896172425,0.00105677478111631
VTE,0.1,MELD_lambda0_equal − EUR,-0.0133840637345123,0.00391304753391725,-0.0213620684507128,-0.0058392694956815
